order_id,order_date,required_date,shipped_date,product_id,product_name,order_unit_price,quantity,discount,ship_via,freight,ship_name,ship_city,ship_country,shipper_id,shipper_name,category_id,category_name,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,supplier_id,supplier_name,supplier_city,supplier_country,customer_id,customer_name,customer_city,customer_country,lat,long,employee_id,employee_name,employee_title,employee_hire_date,employee_city,employee_country
10255,1996-07-12,1996-08-09,1996-07-15,16,Pavlova,13.9,35,0.0,3,148.33,Richter Supermarkt,Genève,Switzerland,3,Federal Shipping,3,Confections,32 - 500 g boxes,17.45,29,0,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,RICSU,Richter Supermarkt,Genève,Switzerland,46.818.188,8.227.512,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10263,1996-07-23,1996-08-20,1996-07-31,16,Pavlova,13.9,60,0.25,3,146.06,Ernst Handel,Graz,Austria,3,Federal Shipping,3,Confections,32 - 500 g boxes,17.45,29,0,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10324,1996-10-08,1996-11-05,1996-10-10,16,Pavlova,13.9,21,0.15,1,214.27,Save-a-lot Markets,Boise,USA,1,Speedy Express,3,Confections,32 - 500 g boxes,17.45,29,0,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,SAVEA,Save-a-lot Markets,Boise,USA,3.709.024,-95.712.891,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10871,1998-02-05,1998-03-05,1998-02-10,16,Pavlova,17.45,12,0.05,2,112.27,Bon app',Marseille,France,2,United Package,3,Confections,32 - 500 g boxes,17.45,29,0,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,BONAP,Bon app',Marseille,France,46.227.638,2.213.749,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10255,1996-07-12,1996-08-09,1996-07-15,59,Raclette Courdavault,44.0,30,0.0,3,148.33,Richter Supermarkt,Genève,Switzerland,3,Federal Shipping,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,RICSU,Richter Supermarkt,Genève,Switzerland,46.818.188,8.227.512,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10799,1997-12-26,1998-02-06,1998-01-05,59,Raclette Courdavault,55.0,25,0.0,3,30.76,Königlich Essen,Brandenburg,Germany,3,Federal Shipping,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,KOENE,Königlich Essen,Brandenburg,Germany,51.165.691,10.451.526,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10411,1997-01-10,1997-02-07,1997-01-21,59,Raclette Courdavault,44.0,9,0.2,3,23.65,Bottom-Dollar Markets,Tsawassen,Canada,3,Federal Shipping,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,56.130.366,-106.346.771,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10750,1997-11-21,1997-12-19,1997-11-24,59,Raclette Courdavault,55.0,25,0.15,1,79.3,Wartian Herkku,Oulu,Finland,1,Speedy Express,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,WARTH,Wartian Herkku,Oulu,Finland,6.192.411,25.748.151,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10745,1997-11-18,1997-12-16,1997-11-27,59,Raclette Courdavault,55.0,45,0.0,1,3.52,QUICK-Stop,Cunewalde,Germany,1,Speedy Express,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,QUICK,QUICK-Stop,Cunewalde,Germany,51.165.691,10.451.526,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10324,1996-10-08,1996-11-05,1996-10-10,59,Raclette Courdavault,44.0,40,0.15,1,214.27,Save-a-lot Markets,Boise,USA,1,Speedy Express,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,SAVEA,Save-a-lot Markets,Boise,USA,3.709.024,-95.712.891,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
11017,1998-04-13,1998-05-11,1998-04-20,59,Raclette Courdavault,55.0,110,0.0,2,754.26,Ernst Handel,Graz,Austria,2,United Package,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10263,1996-07-23,1996-08-20,1996-07-31,30,Nord-Ost Matjeshering,20.7,60,0.25,3,146.06,Ernst Handel,Graz,Austria,3,Federal Shipping,8,Seafood,10 - 200 g glasses,25.89,10,0,15,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10893,1998-02-18,1998-03-18,1998-02-20,30,Nord-Ost Matjeshering,25.89,35,0.0,2,77.78,Königlich Essen,Brandenburg,Germany,2,United Package,8,Seafood,10 - 200 g glasses,25.89,10,0,15,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,KOENE,Königlich Essen,Brandenburg,Germany,51.165.691,10.451.526,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10646,1997-08-27,1997-10-08,1997-09-03,1,Chai,18.0,15,0.25,3,142.33,Hungry Owl All-Night Grocers,Cork,Ireland,3,Federal Shipping,1,Beverages,10 boxes x 30 bags,18.0,39,0,10,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,5.341.291,-824.389,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10905,1998-02-24,1998-03-24,1998-03-06,1,Chai,18.0,20,0.05,2,13.72,Wellington Importadora,Resende,Brazil,2,United Package,1,Beverages,10 boxes x 30 bags,18.0,39,0,10,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,WELLI,Wellington Importadora,Resende,Brazil,-14.235.004,-5.192.528,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10566,1997-06-12,1997-07-10,1997-06-18,18,Carnarvon Tigers,62.5,18,0.15,1,88.4,Blondel père et fils,Strasbourg,France,1,Speedy Express,8,Seafood,16 kg pkg.,62.5,42,0,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,BLONP,Blondesddsl père et fils,Strasbourg,France,46.227.638,2.213.749,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10745,1997-11-18,1997-12-16,1997-11-27,18,Carnarvon Tigers,62.5,24,0.0,1,3.52,QUICK-Stop,Cunewalde,Germany,1,Speedy Express,8,Seafood,16 kg pkg.,62.5,42,0,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,QUICK,QUICK-Stop,Cunewalde,Germany,51.165.691,10.451.526,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10853,1998-01-27,1998-02-24,1998-02-03,18,Carnarvon Tigers,62.5,10,0.0,2,53.83,Blauer See Delikatessen,Mannheim,Germany,2,United Package,8,Seafood,16 kg pkg.,62.5,42,0,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,BLAUS,Blauer See Delikatessen,Mannheim,Germany,51.165.691,10.451.526,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10577,1997-06-23,1997-08-04,1997-06-30,39,Chartreuse verte,18.0,10,0.0,2,25.41,Trail's Head Gourmet Provisioners,Kirkland,USA,2,United Package,1,Beverages,750 cc per bottle,18.0,69,0,5,0,18,Aux joyeux ecclésiastiques,Paris,France,TRAIH,Trail's Head Gourmet Provisioners,Kirkland,USA,3.709.024,-95.712.891,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10557,1997-06-03,1997-06-17,1997-06-06,64,Wimmers gute Semmelknödel,33.25,30,0.0,2,96.72,Lehmanns Marktstand,Frankfurt a.M.,Germany,2,United Package,5,Grains/Cereals,20 bags x 4 pieces,33.25,22,80,30,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,LEHMS,Lehmanns Marktstand,Frankfurt a.M.,Germany,51.165.691,10.451.526,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10750,1997-11-21,1997-12-19,1997-11-24,14,Tofu,23.25,5,0.15,1,79.3,Wartian Herkku,Oulu,Finland,1,Speedy Express,7,Produce,40 - 100 g pkgs.,23.25,35,0,0,0,6,Mayumi's,Osaka,Japan,WARTH,Wartian Herkku,Oulu,Finland,6.192.411,25.748.151,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
11017,1998-04-13,1998-05-11,1998-04-20,3,Aniseed Syrup,10.0,25,0.0,2,754.26,Ernst Handel,Graz,Austria,2,United Package,2,Condiments,12 - 550 ml bottles,10.0,13,70,25,0,1,Exotic Liquids,London,UK,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10849,1998-01-23,1998-02-20,1998-01-30,3,Aniseed Syrup,10.0,49,0.0,2,0.56,Königlich Essen,Brandenburg,Germany,2,United Package,2,Condiments,12 - 550 ml bottles,10.0,13,70,25,0,1,Exotic Liquids,London,UK,KOENE,Königlich Essen,Brandenburg,Germany,51.165.691,10.451.526,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10782,1997-12-17,1998-01-14,1997-12-22,31,Gorgonzola Telino,12.5,1,0.0,3,1.1,Cactus Comidas para llevar,Buenos Aires,Argentina,3,Federal Shipping,4,Dairy Products,12 - 100 g pkgs,12.5,0,70,20,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,CACTU,Cactus Comidas para llevar,Buenos Aires,Argentina,-38.416.097,-63.616.672,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10475,1997-03-14,1997-04-11,1997-04-04,31,Gorgonzola Telino,10.0,35,0.15,1,68.52,Suprêmes délices,Charleroi,Belgium,1,Speedy Express,4,Dairy Products,12 - 100 g pkgs,12.5,0,70,20,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,SUPRD,Suprêmes délices,Charleroi,Belgium,50.503.887,4.469.936,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10705,1997-10-15,1997-11-12,1997-11-18,31,Gorgonzola Telino,12.5,20,0.0,2,3.52,HILARION-Abastos,San Cristóbal,Venezuela,2,United Package,4,Dairy Products,12 - 100 g pkgs,12.5,0,70,20,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,HILAA,HILARION-Abastos,San Cristóbal,Venezuela,642.375,-6.658.973,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10953,1998-03-16,1998-03-30,1998-03-25,31,Gorgonzola Telino,12.5,50,0.05,2,23.72,Around the Horn,Colchester,UK,2,United Package,4,Dairy Products,12 - 100 g pkgs,12.5,0,70,20,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,AROUT,Around the Horn,London,UK,55.378.051,-3.435.973,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
11016,1998-04-10,1998-05-08,1998-04-13,31,Gorgonzola Telino,12.5,15,0.0,2,33.8,Around the Horn,Colchester,UK,2,United Package,4,Dairy Products,12 - 100 g pkgs,12.5,0,70,20,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,AROUT,Around the Horn,London,UK,55.378.051,-3.435.973,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10951,1998-03-16,1998-04-27,1998-04-07,75,Rhönbräu Klosterbier,7.75,50,0.05,2,30.85,Richter Supermarkt,Genève,Switzerland,2,United Package,1,Beverages,24 - 0.5 l bottles,7.75,125,0,25,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,RICSU,Richter Supermarkt,Genève,Switzerland,46.818.188,8.227.512,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10557,1997-06-03,1997-06-17,1997-06-06,75,Rhönbräu Klosterbier,7.75,20,0.0,2,96.72,Lehmanns Marktstand,Frankfurt a.M.,Germany,2,United Package,1,Beverages,24 - 0.5 l bottles,7.75,125,0,25,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,LEHMS,Lehmanns Marktstand,Frankfurt a.M.,Germany,51.165.691,10.451.526,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10736,1997-11-11,1997-12-09,1997-11-21,75,Rhönbräu Klosterbier,7.75,20,0.0,2,44.1,Hungry Owl All-Night Grocers,Cork,Ireland,2,United Package,1,Beverages,24 - 0.5 l bottles,7.75,125,0,25,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,5.341.291,-824.389,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10577,1997-06-23,1997-08-04,1997-06-30,75,Rhönbräu Klosterbier,7.75,20,0.0,2,25.41,Trail's Head Gourmet Provisioners,Kirkland,USA,2,United Package,1,Beverages,24 - 0.5 l bottles,7.75,125,0,25,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,TRAIH,Trail's Head Gourmet Provisioners,Kirkland,USA,3.709.024,-95.712.891,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10750,1997-11-21,1997-12-19,1997-11-24,45,Rogede sild,9.5,40,0.15,1,79.3,Wartian Herkku,Oulu,Finland,1,Speedy Express,8,Seafood,1k pkg.,9.5,5,70,15,0,21,Lyngbysild,Lyngby,Denmark,WARTH,Wartian Herkku,Oulu,Finland,6.192.411,25.748.151,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10386,1996-12-18,1997-01-01,1996-12-25,34,Sasquatch Ale,11.2,10,0.0,3,13.99,Familia Arquibaldo,Sao Paulo,Brazil,3,Federal Shipping,1,Beverages,24 - 12 oz bottles,14.0,111,0,15,0,16,Bigfoot Breweries,Bend,USA,FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,-14.235.004,-5.192.528,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10889,1998-02-16,1998-03-16,1998-02-23,38,Côte de Blaye,263.5,40,0.0,3,280.61,Rattlesnake Canyon Grocery,Albuquerque,USA,3,Federal Shipping,1,Beverages,12 - 75 cl bottles,263.5,17,0,15,0,18,Aux joyeux ecclésiastiques,Paris,France,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,3.709.024,-95.712.891,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10828,1998-01-13,1998-01-27,1998-02-04,38,Côte de Blaye,263.5,2,0.0,1,90.85,Rancho grande,Buenos Aires,Argentina,1,Speedy Express,1,Beverages,12 - 75 cl bottles,263.5,17,0,15,0,18,Aux joyeux ecclésiastiques,Paris,France,RANCH,Rancho grande,Buenos Aires,Argentina,-38.416.097,-63.616.672,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10672,1997-09-17,1997-10-01,1997-09-26,38,Côte de Blaye,263.5,15,0.1,2,95.75,Berglunds snabbköp,Luleå,Sweden,2,United Package,1,Beverages,12 - 75 cl bottles,263.5,17,0,15,0,18,Aux joyeux ecclésiastiques,Paris,France,BERGS,Berglunds snabbköp,Luleå,Sweden,60.128.161,18.643.501,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10837,1998-01-16,1998-02-13,1998-01-23,47,Zaanse koeken,9.5,40,0.25,3,13.32,Berglunds snabbköp,Luleå,Sweden,3,Federal Shipping,3,Confections,10 - 4 oz boxes,9.5,36,0,0,0,22,Zaanse Snoepfabriek,Zaandam,Netherlands,BERGS,Berglunds snabbköp,Luleå,Sweden,60.128.161,18.643.501,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10324,1996-10-08,1996-11-05,1996-10-10,63,Vegie-spread,35.1,80,0.15,1,214.27,Save-a-lot Markets,Boise,USA,1,Speedy Express,2,Condiments,15 - 625 g jars,43.9,24,0,5,0,7,"Pavlova, Ltd.",Melbourne,Australia,SAVEA,Save-a-lot Markets,Boise,USA,3.709.024,-95.712.891,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10687,1997-09-30,1997-10-28,1997-10-30,29,Thüringer Rostbratwurst,123.79,10,0.0,2,296.43,Hungry Owl All-Night Grocers,Cork,Ireland,2,United Package,6,Meat/Poultry,50 bags x 30 sausgs.,123.79,0,0,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,5.341.291,-824.389,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10893,1998-02-18,1998-03-18,1998-02-20,29,Thüringer Rostbratwurst,123.79,24,0.0,2,77.78,Königlich Essen,Brandenburg,Germany,2,United Package,6,Meat/Poultry,50 bags x 30 sausgs.,123.79,0,0,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,KOENE,Königlich Essen,Brandenburg,Germany,51.165.691,10.451.526,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10942,1998-03-11,1998-04-08,1998-03-18,49,Maxilaku,20.0,28,0.0,3,17.95,Reggiani Caseifici,Reggio Emilia,Italy,3,Federal Shipping,3,Confections,24 - 50 g pkgs.,20.0,10,60,15,0,23,Karkki Oy,Lappeenranta,Finland,REGGC,Reggiani Caseifici,Reggio Emilia,Italy,4.187.194,1.256.738,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10501,1997-04-09,1997-05-07,1997-04-16,54,Tourtière,7.45,20,0.0,3,8.85,Blauer See Delikatessen,Mannheim,Germany,3,Federal Shipping,6,Meat/Poultry,16 pies,7.45,21,0,10,0,25,Ma Maison,Montréal,Canada,BLAUS,Blauer See Delikatessen,Mannheim,Germany,51.165.691,10.451.526,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10331,1996-10-16,1996-11-27,1996-10-21,54,Tourtière,5.9,15,0.0,1,10.19,Bon app',Marseille,France,1,Speedy Express,6,Meat/Poultry,16 pies,7.45,21,0,10,0,25,Ma Maison,Montréal,Canada,BONAP,Bon app',Marseille,France,46.227.638,2.213.749,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10687,1997-09-30,1997-10-28,1997-10-30,9,Mishi Kobe Niku,97.0,50,0.25,2,296.43,Hungry Owl All-Night Grocers,Cork,Ireland,2,United Package,6,Meat/Poultry,18 - 500 g pkgs.,97.0,29,0,0,1,4,Tokyo Traders,Tokyo,Japan,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,5.341.291,-824.389,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10324,1996-10-08,1996-11-05,1996-10-10,46,Spegesild,9.6,30,0.0,1,214.27,Save-a-lot Markets,Boise,USA,1,Speedy Express,8,Seafood,4 - 450 g glasses,12.0,95,0,0,0,21,Lyngbysild,Lyngby,Denmark,SAVEA,Save-a-lot Markets,Boise,USA,3.709.024,-95.712.891,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10951,1998-03-16,1998-04-27,1998-04-07,33,Geitost,2.5,15,0.05,2,30.85,Richter Supermarkt,Genève,Switzerland,2,United Package,4,Dairy Products,500 g,2.5,112,0,20,0,15,Norske Meierier,Sandvika,Norway,RICSU,Richter Supermarkt,Genève,Switzerland,46.818.188,8.227.512,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10837,1998-01-16,1998-02-13,1998-01-23,40,Boston Crab Meat,18.4,25,0.0,3,13.32,Berglunds snabbköp,Luleå,Sweden,3,Federal Shipping,8,Seafood,24 - 4 oz tins,18.4,123,0,30,0,19,New England Seafood Cannery,Boston,USA,BERGS,Berglunds snabbköp,Luleå,Sweden,60.128.161,18.643.501,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10978,1998-03-26,1998-04-23,1998-04-23,40,Boston Crab Meat,18.4,10,0.0,2,32.82,Maison Dewey,Bruxelles,Belgium,2,United Package,8,Seafood,24 - 4 oz tins,18.4,123,0,30,0,19,New England Seafood Cannery,Boston,USA,MAISD,Maison Dewey,Bruxelles,Belgium,50.503.887,4.469.936,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10837,1998-01-16,1998-02-13,1998-01-23,76,Lakkalikööri,18.0,21,0.25,3,13.32,Berglunds snabbköp,Luleå,Sweden,3,Federal Shipping,1,Beverages,500 ml,18.0,57,0,20,0,23,Karkki Oy,Lappeenranta,Finland,BERGS,Berglunds snabbköp,Luleå,Sweden,60.128.161,18.643.501,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10475,1997-03-14,1997-04-11,1997-04-04,76,Lakkalikööri,14.4,42,0.15,1,68.52,Suprêmes délices,Charleroi,Belgium,1,Speedy Express,1,Beverages,500 ml,18.0,57,0,20,0,23,Karkki Oy,Lappeenranta,Finland,SUPRD,Suprêmes délices,Charleroi,Belgium,50.503.887,4.469.936,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10566,1997-06-12,1997-07-10,1997-06-18,76,Lakkalikööri,18.0,10,0.0,1,88.4,Blondel père et fils,Strasbourg,France,1,Speedy Express,1,Beverages,500 ml,18.0,57,0,20,0,23,Karkki Oy,Lappeenranta,Finland,BLONP,Blondesddsl père et fils,Strasbourg,France,46.227.638,2.213.749,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10411,1997-01-10,1997-02-07,1997-01-21,44,Gula Malacca,15.5,40,0.2,3,23.65,Bottom-Dollar Markets,Tsawassen,Canada,3,Federal Shipping,2,Condiments,20 - 2 kg bags,19.45,27,0,15,0,20,Leka Trading,Singapore,Singapore,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,56.130.366,-106.346.771,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10745,1997-11-18,1997-12-16,1997-11-27,44,Gula Malacca,19.45,16,0.0,1,3.52,QUICK-Stop,Cunewalde,Germany,1,Speedy Express,2,Condiments,20 - 2 kg bags,19.45,27,0,15,0,20,Leka Trading,Singapore,Singapore,QUICK,QUICK-Stop,Cunewalde,Germany,51.165.691,10.451.526,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10978,1998-03-26,1998-04-23,1998-04-23,44,Gula Malacca,19.45,6,0.15,2,32.82,Maison Dewey,Bruxelles,Belgium,2,United Package,2,Condiments,20 - 2 kg bags,19.45,27,0,15,0,20,Leka Trading,Singapore,Singapore,MAISD,Maison Dewey,Bruxelles,Belgium,50.503.887,4.469.936,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10705,1997-10-15,1997-11-12,1997-11-18,32,Mascarpone Fabioli,32.0,4,0.0,2,3.52,HILARION-Abastos,San Cristóbal,Venezuela,2,United Package,4,Dairy Products,24 - 200 g pkgs.,32.0,9,40,25,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,HILAA,HILARION-Abastos,San Cristóbal,Venezuela,642.375,-6.658.973,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10828,1998-01-13,1998-01-27,1998-02-04,20,Sir Rodney's Marmalade,81.0,5,0.0,1,90.85,Rancho grande,Buenos Aires,Argentina,1,Speedy Express,3,Confections,30 gift boxes,81.0,40,0,0,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,RANCH,Rancho grande,Buenos Aires,Argentina,-38.416.097,-63.616.672,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10953,1998-03-16,1998-03-30,1998-03-25,20,Sir Rodney's Marmalade,81.0,50,0.05,2,23.72,Around the Horn,Colchester,UK,2,United Package,3,Confections,30 gift boxes,81.0,40,0,0,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,AROUT,Around the Horn,London,UK,55.378.051,-3.435.973,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10871,1998-02-05,1998-03-05,1998-02-10,6,Grandma's Boysenberry Spread,25.0,50,0.05,2,112.27,Bon app',Marseille,France,2,United Package,2,Condiments,12 - 8 oz jars,25.0,120,0,25,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,BONAP,Bon app',Marseille,France,46.227.638,2.213.749,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10506,1997-04-15,1997-05-13,1997-05-02,25,NuNuCa Nuß-Nougat-Creme,14.0,18,0.1,2,21.19,Königlich Essen,Brandenburg,Germany,2,United Package,3,Confections,20 - 450 g glasses,14.0,76,0,30,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,KOENE,Königlich Essen,Brandenburg,Germany,51.165.691,10.451.526,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10829,1998-01-13,1998-02-10,1998-01-23,8,Northwoods Cranberry Sauce,40.0,20,0.0,1,154.72,Island Trading,Cowes,UK,1,Speedy Express,2,Condiments,12 - 12 oz jars,40.0,6,0,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,ISLAT,Island Trading,Cowes,UK,55.378.051,-3.435.973,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10893,1998-02-18,1998-03-18,1998-02-20,8,Northwoods Cranberry Sauce,40.0,30,0.0,2,77.78,Königlich Essen,Brandenburg,Germany,2,United Package,2,Condiments,12 - 12 oz jars,40.0,6,0,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,KOENE,Königlich Essen,Brandenburg,Germany,51.165.691,10.451.526,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10978,1998-03-26,1998-04-23,1998-04-23,8,Northwoods Cranberry Sauce,40.0,20,0.15,2,32.82,Maison Dewey,Bruxelles,Belgium,2,United Package,2,Condiments,12 - 12 oz jars,40.0,6,0,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,MAISD,Maison Dewey,Bruxelles,Belgium,50.503.887,4.469.936,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10475,1997-03-14,1997-04-11,1997-04-04,66,Louisiana Hot Spiced Okra,13.6,60,0.15,1,68.52,Suprêmes délices,Charleroi,Belgium,1,Speedy Express,2,Condiments,24 - 8 oz jars,17.0,4,100,20,0,2,New Orleans Cajun Delights,New Orleans,USA,SUPRD,Suprêmes délices,Charleroi,Belgium,50.503.887,4.469.936,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10842,1998-01-20,1998-02-17,1998-01-29,11,Queso Cabrales,21.0,15,0.0,3,54.42,Tortuga Restaurante,México D.F.,Mexico,3,Federal Shipping,4,Dairy Products,1 kg pkg.,21.0,22,30,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,TORTU,Tortuga Restaurante,México D.F.,Mexico,23.634.501,-102.552.784,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10542,1997-05-20,1997-06-17,1997-05-26,11,Queso Cabrales,21.0,15,0.05,3,10.95,Königlich Essen,Brandenburg,Germany,3,Federal Shipping,4,Dairy Products,1 kg pkg.,21.0,22,30,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,KOENE,Königlich Essen,Brandenburg,Germany,51.165.691,10.451.526,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10800,1997-12-26,1998-01-23,1998-01-05,11,Queso Cabrales,21.0,50,0.1,3,137.44,Seven Seas Imports,London,UK,3,Federal Shipping,4,Dairy Products,1 kg pkg.,21.0,22,30,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,SEVES,Seven Seas Imports,London,UK,55.378.051,-3.435.973,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
